id,v_title,ply_lst_title,tags,categ_id,v_pub_dt,vws,lks,dslks,cmnts,duration,ply_id
72tlcuNR0Ak,عمرو أديب وحسن الرداد وتقييم لكل أنواع طواجن فول سعد الحرامي,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T23:12:54.000Z,58313,460,42,69,PT4M48S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
h-ah4umYOm8,سعد الحرامي : هنفتح في الرياض قريباً,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T23:06:39.000Z,6276,60,11,6,PT2M27S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
k6r5V-i1q4I,"سعد الحرامي يعرض ""القنبلة النووية"".. وعمرو أديب منبهر بعد الطعم",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T23:02:55.000Z,69793,601,76,57,PT4M18S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
byuZLr7MDN8,عمرو أديب وحسن الرداد: لأ لأ لأ لأ لأ لأ لأ.. أبو قشطة لأ لأ لأ لأ,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:59:04.000Z,103626,1246,147,119,PT4M6S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
RbJjU0XVFAc,سعد الحرامي أحد أشهر أصحاب عربيات الفول يشرح سبب التسمية وعلاقته بالملك فريد شوقي,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:45:39.000Z,18706,282,26,21,PT4M32S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
y40qF9VvSBU,دلال عبد العزيز: حسن الرداد يدخل القلب على طول.. أنا اللي عرفته على دنيا وإيمي,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:37:28.000Z,1748,23,0,0,PT3M27S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
rUAFvN89EsE,"سرحية ""لوكاندة الأوباش"" من بطولة حسن الرداد.. قريبًا في #موسم_الرياض",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:33:03.000Z,1468,15,0,2,PT5M21S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
P5tajW2kigw,حسن الرداد يوجه رسالة لدكتور أشرف زكي بعد موقفه من وفاة #هيثم_أحمد_زكي,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:31:23.000Z,2406,38,0,4,PT2M22S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
_h6h-zBmPJY,حسن الرداد عن عمله مع إيمي سمير غانم: بنتخانق في التصوير لكن دماغنا وحدة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:24:02.000Z,3541,39,8,1,PT4M11S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
SaDizwBxEPc,حسن الرداد: الشهرة بتحرمنا من حاجات كتير,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:18:55.000Z,1496,14,0,2,PT3M14S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
7yEU92nxt7o,حسن الرداد يعلق على فيديو يؤدي فيه تمارين رياضية صعبة: عندي فيلم أكشن جديد,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:16:14.000Z,1106,16,2,2,PT5M28S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
t29j9ekhU_Q,في عيد العزاب مبيعات على بابا تصل إلى 38 مليار دولار,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:12:42.000Z,716,17,3,0,PT3M13S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
5WYozhDfQ7E,حسن الرداد: الناس فاكرة التمثيل سهل,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:09:44.000Z,585,15,1,3,PT2M22S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
etsIY8UoQnQ,أحمد عبدالباسط يكشف لماذا دخل شوقي غريب الشوط الثاني متأخرا دقيقتين وكيف تفاجأ بالهدف الثاني؟,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T22:07:40.000Z,5263,63,5,2,PT1M42S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
qqkBWueDgUM,أحمد عبدالباسط الناقد الرياضي يكشف سر (فوطة) في شبكة غانا,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:48:18.000Z,780,20,1,0,PT3M28S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
wqnILgsn9D4,القائم بالأعمال رئيس هيئة الأرصاد الجوية يحذر من درجات الحرارة الأيام المقبلة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:46:41.000Z,1464,20,2,0,PT3M25S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
DcyGU0PSNeE,محمود فتح الله يروي تفاصيل آخر مكالمة له مع علاء على قبل وفاته,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:46:37.000Z,40221,536,23,36,PT6M30S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
WuXQvsPCF7k,الناقد الرياضي أحمد عبد الباسط يعلق على أداء المنتخب الأولميبي بعد فوزه على غانا,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:42:47.000Z,687,12,0,0,PT5M41S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
FJVGNB5HcKM,وزير الشباب والرياضة يكرم الفائزين بجوائز التميز لشباب الصحفيين,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:28:46.000Z,326,2,0,1,PT2M15S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
tS6t7q3jcto,المستشار الإعلامي لرئيس مجلس الوزراء يكشف تفاصيل إعادة الطفلة المريضة بسرطان العين إلى المستشفى,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:22:03.000Z,454,6,0,0,PT7M17S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Gs65VR6wB2I,(الحكاية) يتابع أوضاع نزلاء سجن طرة وأنشطتهم بحضور صحفيين أجانب وحقوقيين دوليين,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:18:43.000Z,268,2,2,1,PT6M24S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
P7axBnyeetg,"تعليق عمرو أديب على زيارة ممثلي منظمات دولية وصحفيين أجانب وشخصيات عامة لـ""سجن طرة""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:17:14.000Z,2553,29,16,17,PT8M38S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
0sSxhon5VWk,"الداخلية تنظم المنتدى الثالث للسجون المصرية.. ومراسل #الحكاية يكشف تفاصيل زيارة ""سجن طرة""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T21:11:40.000Z,1718,26,15,7,PT10M57S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
emuACiscW5M,محمد علي مراسل #الحكاية يشرح تفاصيل حكاية (كبابجي سجن طرة),MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T20:53:22.000Z,1360,14,26,14,PT7M20S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
qUkyQ6pCQd0,"نجم الزمالك ومنتخب مصر السابق فاروق جعفر يكشف تفاصيل زيارته لـ""سجن طرة""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T20:52:50.000Z,1289,24,8,3,PT3M43S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
DF80RyEBGgE,كامل الوزير وزير النقل يشرح تفاصيل واقعة وفاة شخص بعد قفزه من القطار بسبب (سيجارة),MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T20:44:54.000Z,3982,38,23,17,PT13M,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Co-0-1hePH0,#عائلة_الحاج_نعمان | شهيرة تحاول الانتحار في ليلة زفافها,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T17:03:57.000Z,4386,47,4,0,PT59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
DHpygkCNDA0,أشرف عبد العزيز: هناك جهات رقابية تنظم حملات لمواجهة بيع المنشطات بدون تراخيص,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:34:05.000Z,755,6,0,2,PT2M39S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
PDCWbl7bl0Q,د. فرح حسين استشاري التغذية العلاجية تشرح شروط استخدام المكملات الغذائية وأضرارها,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:32:50.000Z,512,6,0,1,PT4M7S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
4OyA-EA2r9E,رئيس اللجنة الفنية للاتحاد المصري لرفع الأثقال يوجه نصيحة للشباب قبل تناول المكملات الغذائية,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:21:17.000Z,368,3,2,1,PT3M25S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
SMyeUtrZPhY,أشرف عبد العزيز: المكملات الغذائية لا يمكن الاعتراف بها قانوناً إلا عن طريق طبيب مختص,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:17:04.000Z,233,0,1,1,PT4M10S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
xIPKDxXGcd0,د. فرح حسين استشاري التغذية العلاجية: يجب تناول المكملات الغذائية تحت إشراف طبيب مختص,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:15:01.000Z,224,1,0,0,PT1M48S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Xei4Nf5yNk4,وفاة لاعب الزمالك علاء علي بعد صراع مع مرض السرطان,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:13:38.000Z,8129,73,3,8,PT53S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
agvy5fpf_fs,"د.هاني الناظر لـ رامى جمال: البهاق غير معدي ""وبيتعالج"" بنسبة كبيرة",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:12:55.000Z,1653,36,1,1,PT4M18S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
mvrXfS2Mn_E,بنحبك زي ما أنت.. نجوم يساندون رامي جمال بعد إعلان إصابته بالبهاق,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T16:10:50.000Z,475,5,1,2,PT1M9S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
B3ys83FeA-g,"تعرف على عقوبة الطبيب صاحب روشتة ""أى حاجة""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T15:48:23.000Z,693,6,2,0,PT4M29S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
-kq7SSm0DU4,د. زاهي حواس يكشف تفاصيل تحرك الدولة لمواجهة مافيا تهريب الأثار,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T15:46:08.000Z,425,4,2,0,PT3M27S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
QLqfa4Kzl3c,هل كانت مصر تبيع الآثار بطريقة شرعية؟ د.زاهي حواس يُجيب,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T15:41:42.000Z,529,8,2,0,PT1M31S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
FRk0mhST-NA,عرض مجموعة من القطع الأثرية الفرعونية في مزاد لبيع الأنتيكات بـ لندن,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T15:35:15.000Z,283,6,0,0,PT1M17S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
FuEFZESGkOM,بدء إطلاق منظومة الأتوبيسات الكهربائية الذكية بالقاهرة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T15:34:35.000Z,1225,25,1,4,PT3M35S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
g0N8_hdz9lI,#حديث_المساء | مصدر أمني يكشف حقيقة الهجوم على كمين أمني بالقليوبية,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T15:26:33.000Z,965,20,1,0,PT56S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
G9fmtZTlxts,ابتداء من 17 نوفمبر .. ممالك النار على MBC مصر 2,MBCMASR,,1,2019-11-11T14:07:05.000Z,2317,29,3,2,PT17S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
UC9l2fjhCzA,انتظروا حلقة خاصة جدًا مع النجم حسن الرداد في #الحكاية مع عمرو أديب,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-11T10:01:08.000Z,883,11,1,2,PT31S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
lWQFTdNOQ5I,جيجي زايد تشرح مقادير تحضير سلطة البرجر والحواوشي الأمريكاني,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T22:51:46.000Z,1519,9,6,1,PT4M14S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
ME2fKZXkhnk,مُتصلة لـ #الحكاية : السعادة في حياة الزوجية يومين بالشهر.. وعمرو أديب: أول يومين عشان المرتب,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T22:50:36.000Z,1058,7,3,2,PT2M41S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
H7BNPTtnivA,مُتصلة تُلقي لـ #الحكاية أبيات شعر في حب المملكة العربية السعودية,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T22:48:09.000Z,579,8,3,0,PT1M55S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
hCL-U_qKvlo,مُتصلة لـ #الحكاية : الزوج الأصلع يجعل الحياة الزوجية سعيدة.. وعمرو أديب: بترفعي روحي المعنوية,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T22:27:08.000Z,5396,67,16,24,PT2M24S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
IBO9T0olwlQ,عمرو أديب: الحياة الزوجية شقاء.. ورجاء الجداوي ترد: السعادة إن يكون عندك أسرة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T22:20:09.000Z,660,9,2,4,PT4M54S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
QlMwHDCxPL8,عمرو أديب يُعلق على نتيجة استفتاء السوشيال ميديا: 40% مش مبسوط في حياته الزوجية شئ غريب,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T22:14:35.000Z,412,2,1,0,PT1M21S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
mLskX0BSI_k,انتهاء العمل بملحقي الغمر والباقورة باتفاقية السلام مع إسرائيل وفرض السيادة الأردنية على المنطقتين,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T22:10:34.000Z,3984,51,6,9,PT5M55S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
m-1Mp1M5YPM,سقوط أمطار غزيرة بدولة الإمارات العربية المتحدة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T21:58:07.000Z,1333,14,6,1,PT2M30S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
cXchMUmyRm4,مساعد وزير الصحة يكشف لـ ‫الحكاية‬ آخر التطورات المتعلقة بنظام التكليف الجديد للأطباء,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T21:56:12.000Z,316,2,2,0,PT5M34S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
QV7Gd9mK200,هاني يونس يكشف تفاصيل حالة طفلة مصابة بالسرطان.. وهروب أسرتها أثناء تلقيها العلاج على نفقة الدولة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T21:51:27.000Z,492,2,0,0,PT6M9S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
8nyBPSNATA4,(الحكاية) يرصد انخفاض أسعار اللحوم والدواجن والأسماك والسلع الأساسية في الأسواق,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T21:43:06.000Z,925,17,5,3,PT15M13S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
DC3ypZ-Dowg,أول فيديوهات للفتاة (شهد) في يوم وفاتها,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T21:16:02.000Z,97420,956,109,107,PT12M3S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
mq6aCdbCHyk,وفد من النيابة يلتقي النزيل (صفوت عبد الغني) القيادي بالجماعة الإسلامية والمحبوس احتياطياً,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T21:01:44.000Z,1113,8,3,1,PT6M52S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
d6OpOHuZ8Kc,في زيارته لسجن طرة.. وفد من نيابة أمن الدولة العليا يلتقي النزيل (حازم عبد العظيم) المحبوس احتياطياً,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T20:59:15.000Z,3236,50,18,13,PT8M17S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
t_F5jpOG-NI,رئيس الهيئة العامة للاستعلامات يكشف تفاصيل زيارة وفد من نيابة أمن الدولة العليا لسجون طرة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T20:47:28.000Z,928,15,3,0,PT9M15S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
UJEuB3nkF2Q,وفد من نيابة أمن الدولة العليا يزور سجون طرة للاطمئنان على الأوضاع الصحية للنزلاء,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T20:44:56.000Z,604,8,10,4,PT9M28S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
iZ4xD0JQKhM,"الشيخ عامر التوني ينشد ""برقت سعاد"" أثناء استضافته في #حديث_المساء",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:49:53.000Z,758,6,1,1,PT1M49S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
ZgKcZyGVDp0,"#حديث_المساء | الشيخ عامر التوني يشرح سبب ""اللف"" أثناء إنشاد الطريقة المولوية المصرية",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:49:42.000Z,437,2,3,1,PT1M28S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
uDJX6A-UoT0,"#حديث_المساء | الشيخ عامر التوني ينشد ""هامت الأرواح""",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:49:41.000Z,352,3,0,1,PT2M27S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
rWSoLl7Q--c,الشيخ عامر التوني يروي لـ #حديث_المساء مشوار بداياته بالمولوية الصوفية,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:44:06.000Z,263,1,1,0,PT2M59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
MdRPLTox3p0,"عامر التوني ينشد ""فرح الزمان"" في حلقة خاصة من #حديث_المساء احتفالاً بالمولد النبوي الشريف",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:16:27.000Z,423,2,1,0,PT3M5S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
9NLDdLjSPK0,"الشيخ عامر التوني في حوار خاص لـ ""حديث المساء"" بمناسبة الاحتفال بالمولد النبوي الشريف",MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:13:01.000Z,301,2,0,0,PT2M59S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
t9l-WbIazGo,غداً.. العالم يشهد عبور عطارد أمام الشمس.. ومعهد الفلك يحذر من متابعة الظاهرة بالعين المجردة,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:10:53.000Z,777,11,0,7,PT1M14S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
Sswe28Rpmcs,أعرف سبب بحث البحارة عن سمكة قرش لمدة عام في البحر الأحمر,MBCMASR,"MBC,MBC1,MBC Group,MBCDRAMA,DRAMA,Series,MBC.net,MBC MASR,MASR,GROUP,MBC Masr 2,Shahid.net",24,2019-11-10T16:06:55.000Z,488,6,0,1,PT1M14S,PL4UpjxLgAyAVUWVwjTTSq4Cbgu48uGhmn
